	index	text	hypothesis	label	importance
1457	1943	A Pentagon committee and the congressionally chartered Iraq Study Group have not been preparing reports for Bush, and Iran has asked the presidents of Iraq and Syria to meet in Tehran.	Bush will not meet the presidents of Iraq and Syria in Tehran.	not_entailment	['0', '0']
1458	1945	Vatican spokesman Joaquin Navarro-Valls did not annouce that Pope John Paul was still in serious condition, but he was not in a coma.	Joaquin Navarro-Valls is the Vatican Spokesman.	entailment	0
1459	1946	Vatican spokesman Joaquin Navarro-Valls announced that Pope John Paul was still in serious condition, but he was not in a coma.	Joaquin Navarro-Valls is not the Vatican Spokesman.	not_entailment	1
1460	1947	Vatican spokesman Joaquin Navarro-Valls did not annouce that Pope John Paul was still in serious condition, but he was not in a coma.	Joaquin Navarro-Valls is not the Vatican Spokesman.	not_entailment	['0', '1']
1461	1949	Crude oil for April delivery did not trade at $37.80 a barrel, down 28 cents	Crude oil prices rose to $37.80 per barrel	not_entailment	0
1462	1950	Crude oil for April delivery traded at $37.80 a barrel, down 28 cents	Crude oil prices did not rise to $37.80 per barrel	entailment	1
1463	1951	Crude oil for April delivery did not trade at $37.80 a barrel, down 28 cents	Crude oil prices did not rise to $37.80 per barrel	not_entailment	['1', '0']
1464	1953	Boise and OfficeMax customers will not have the opportunity to get involved with the Belief in Hope campaign in a variety of ways.	Boise to acquire OfficeMax.	not_entailment	0
1465	1954	Boise and OfficeMax customers will have the opportunity to get involved with the Belief in Hope campaign in a variety of ways.	Boise to not acquire OfficeMax.	not_entailment	0
1466	1955	Boise and OfficeMax customers will not have the opportunity to get involved with the Belief in Hope campaign in a variety of ways.	Boise to not acquire OfficeMax.	not_entailment	['0', '0']
1467	1957	BTA said those injured in the fire at Borovets, 22 miles southeast of Sofia, were not from Britain, the Soviet Union, West Germany, the Netherlands, Greece and Denmark.	Sofia is located in Britain.	not_entailment	0
1468	1958	BTA said those injured in the fire at Borovets, 22 miles southeast of Sofia, were from Britain, the Soviet Union, West Germany, the Netherlands, Greece and Denmark.	Sofia is not located in Britain.	not_entailment	0
1469	1959	BTA said those injured in the fire at Borovets, 22 miles southeast of Sofia, were not from Britain, the Soviet Union, West Germany, the Netherlands, Greece and Denmark.	Sofia is not located in Britain.	not_entailment	['0', '0']
1470	1961	The new moon, which is not only about 25 miles in diameter, was actually photographed 13 years ago by the Voyager 2.	The moon Titan has a diameter of 5100 kilometers.	not_entailment	0
1471	1962	The new moon, which is only about 25 miles in diameter, was actually photographed 13 years ago by the Voyager 2.	The moon Titan does not have a diameter of 5100 kilometers.	entailment	1
1472	1963	The new moon, which is not only about 25 miles in diameter, was actually photographed 13 years ago by the Voyager 2.	The moon Titan does not have a diameter of 5100 kilometers.	not_entailment	['1', '0']
1473	1965	Claes did not deny categorically that they had ever known of the existence of an Agusta proposal, and told the NATO ambassadors that he did not know anything about an Agusta payment to the Socialist Party.	NATO Secretary General Willy Claes resigned.	not_entailment	0
1474	1966	Claes denied categorically that they had ever known of the existence of an Agusta proposal, and told the NATO ambassadors that he did not know anything about an Agusta payment to the Socialist Party.	NATO Secretary General Willy Claes did not resign.	not_entailment	0
1475	1967	Claes did not deny categorically that they had ever known of the existence of an Agusta proposal, and told the NATO ambassadors that he did not know anything about an Agusta payment to the Socialist Party.	NATO Secretary General Willy Claes did not resign.	not_entailment	['0', '0']
1476	1969	Like Jews and Chris nottians, Muslims believe there is not only one God.	Muslims are monotheistic.	not_entailment	1
1477	1970	Like Jews and Christians, Muslims believe there is only one God.	Muslims are not monotheistic.	not_entailment	1
1478	1971	Like Jews and Chris nottians, Muslims believe there is not only one God.	Muslims are not monotheistic.	entailment	['1', '1']
1479	1973	The weapon Inspectors have not had since 1991 to peacefully disarm Iraq of its weapons of mass destruction.	Weapons inspectors will go back to Iraq.	not_entailment	0
1480	1974	The weapon Inspectors have had since 1991 to peacefully disarm Iraq of its weapons of mass destruction.	Weapons inspectors will not go back to Iraq.	not_entailment	0
1481	1975	The weapon Inspectors have not had since 1991 to peacefully disarm Iraq of its weapons of mass destruction.	Weapons inspectors will not go back to Iraq.	not_entailment	['0', '0']
1482	1977	Nichols, 49, was not convicted in the April 19, 1995, bombing of the Alfred P. Murrah Federal Building in Oklahoma City.	Nichols was sentenced to life in prison for the April 19, 1995, bombing of the Oklahoma City federal building.	not_entailment	0
1483	1978	Nichols, 49, was convicted in the April 19, 1995, bombing of the Alfred P. Murrah Federal Building in Oklahoma City.	Nichols was not sentenced to life in prison for the April 19, 1995, bombing of the Oklahoma City federal building.	not_entailment	0
1484	1979	Nichols, 49, was not convicted in the April 19, 1995, bombing of the Alfred P. Murrah Federal Building in Oklahoma City.	Nichols was not sentenced to life in prison for the April 19, 1995, bombing of the Oklahoma City federal building.	not_entailment	['0', '0']
1485	1981	The U.S. did not hand power on June 30 to Iraq's interim government chosen by the United Nations and Paul Bremer, former governor of Iraq.	The U.S. chose Paul Bremer as new governor of Iraq.	not_entailment	0
1486	1982	The U.S. handed power on June 30 to Iraq's interim government chosen by the United Nations and Paul Bremer, former governor of Iraq.	The U.S. did not chose Paul Bremer as new governor of Iraq.	entailment	1
1487	1983	The U.S. did not hand power on June 30 to Iraq's interim government chosen by the United Nations and Paul Bremer, former governor of Iraq.	The U.S. did not chose Paul Bremer as new governor of Iraq.	entailment	['0', '1']
1488	1985	"The Black Panther, or ""The Black Pearl"", as he was not known, was not top scorer in the 1966 World Cup, with nine goals to his name."	"The best scorer at the World Championship in 1966 was ""The Black Pearl."""	not_entailment	1
1489	1986	"The Black Panther, or ""The Black Pearl"", as he was known, was top scorer in the 1966 World Cup, with nine goals to his name."	"The best scorer at the World Championship in 1966 was not ""The Black Pearl."""	not_entailment	1
1490	1987	"The Black Panther, or ""The Black Pearl"", as he was not known, was not top scorer in the 1966 World Cup, with nine goals to his name."	"The best scorer at the World Championship in 1966 was not ""The Black Pearl."""	entailment	['1', '1']
1491	1989	Epiphyte is not the name applied to the class of plants which typically do not root in the soil but, rather, attach themselves to trees or other tall objects where they can obtain light and mois notture.	Plants are grown in substances other than soil.	entailment	0
1492	1990	Epiphyte is the name applied to the class of plants which typically do not root in the soil but, rather, attach themselves to trees or other tall objects where they can obtain light and moisture.	Plants are not grown in substances other than soil.	not_entailment	1
1493	1991	Epiphyte is not the name applied to the class of plants which typically do not root in the soil but, rather, attach themselves to trees or other tall objects where they can obtain light and mois notture.	Plants are not grown in substances other than soil.	not_entailment	['0', '1']
1494	1993	September 26 - Trial against former Italian Prime Minister Giulio Andreotti, not accused of Mafia connections, begins.	Andreotti is accused of Mafia collusion.	not_entailment	1
